slot_id,status,page_path,slot_key,prompt_hash,manifest_status
67d246a93b3d8f76,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-4,,skipped_not_selected
b73e1b026d5c6f1e,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-5,,skipped_not_selected
f97bd4344a6af1b6,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-6,,skipped_not_selected
d2a6642a8fb44ec2,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-7,,skipped_not_selected
4990cec1672be5fa,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-8,,skipped_not_selected
11ea6acaf27f235c,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-9,,skipped_not_selected
6ba1f36b78ad4a30,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-1,,skipped_not_selected
9a8a1ee1bbbbfad4,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-10,,skipped_not_selected
fe2b434903585632,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-11,,skipped_not_selected
4853b033580cd787,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-12,,skipped_not_selected
a0f3ed483b533002,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-13,,skipped_not_selected
81cc46469af44bd6,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-14,,skipped_not_selected
ab1a931a004d5343,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-15,,skipped_not_selected
3272bd90d29a7d87,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-16,,skipped_not_selected
0ae093e84aa4aea1,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-17,,skipped_not_selected
be3a29e0435524ba,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-2,,skipped_not_selected
091f84024c0e72db,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-3,,skipped_not_selected
3fff64217817c61f,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-4,,skipped_not_selected
913cf65ff41f948e,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-5,,skipped_not_selected
2cdccd786f4a1c75,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-6,,skipped_not_selected
b1d1fc6c994ca4ec,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-7,,skipped_not_selected
1cc1cb4263641241,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-8,,skipped_not_selected
7681ff2be19453f2,SKIPPED_NOT_SELECTED,/cobertura/puebla/index.html,inline-9,,skipped_not_selected
0f1dfec239e90cc0,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-1,,skipped_not_selected
014f463394018884,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-10,,skipped_not_selected
71f46ced33173c83,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-11,,skipped_not_selected
2df8243f192cba83,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-12,,skipped_not_selected
fdc4f2ad1ba44251,SKIPPED_NOT_SELECTED,/cobertura/queretaro/index.html,inline-13,,skipped_not_selected
